,39,RÍO GRANDE,3,PRD,0.277172626
,42,SOMBRERETE,3,PRD,0
,38,PINOS,3,PRD,0
,56,ZACATECAS,3,PRD,0.032561073
,17,GUADALUPE,3,PRD,0.021892425
,10,FRESNILLO,3,PRD,0.029593986
,43,SUSTICACÁN,4,PT,0.011235955
,15,EL PLATEADO DE JOAQUÍN AMARO,4,PT,0.017117117
,3,ATOLINGA,4,PT,0
,30,MOMAX,4,PT,0
,58,SANTA MARÍA DE LA PAZ,4,PT,0.007275132
,41,EL SALVADOR,4,PT,0.003236246
,28,MEZQUITAL DEL ORO,4,PT,0.009264978
,2,APULCO,4,PT,0
,11,TRINIDAD GARCÍA DE LA CADENA,4,PT,0
,18,HUANUSCO,4,PT,0.013207547
,27,MELCHOR  OCAMPO,4,PT,0.003673095
,33,MOYAHUA DE ESTRADA,4,PT,0.006440532
,21,JIMÉNEZ DEL TEÚL,4,PT,0.016365925
,4,BENITO JUAREZ,4,PT,0.051873199
,47,TEÚL DE GONZÁLEZ,4,PT,0.433321787
,13,GENERAL ENRIQUE ESTRADA,4,PT,0.020937188
,46,TEPETONGO,4,PT,0
,1,APOZOL,4,PT,0
,31,MONTE ESCOBEDO,4,PT,0.046247157
,12,GENARO CODINA,4,PT,0.00484731
,6,CAÑITAS DE FELIPE PESCADOR,4,PT,0.035535308
,45,TEPECHITLÁN,4,PT,0.012337662
,9,CHALCHIHUITES,4,PT,0.072730762
,50,VETAGRANDE,4,PT,0.072466468
,23,JUCHIPILA,4,PT,0.013742249
,53,VILLA GONZÁLEZ ORTEGA,4,PT,0.040547142
,25,LUIS MOYA,4,PT,0
,32,MORELOS,4,PT,0.056300268
,8,CUAUHTÉMOC,4,PT,0.002976657
,7,CONCEPCIÓN DEL ORO,4,PT,0.009480122
,44,TABASCO,4,PT,0.067875153
,35,NORIA DE ÁNGELES,4,PT,0.222595223
,37,PÁNUCO,4,PT,0.154944536
,52,VILLA GARCÍA,4,PT,0.014985129
,57,TRANCOSO,4,PT,0.320512821
,29,MIGUEL AUZA,4,PT,0.211670108
,54,VILLA HIDALGO,4,PT,0.309050303
,22,JUAN ALDAMA,4,PT,0.112930488
,19,JALPA,4,PT,0.034452469
,40,SAÍN ALTO,4,PT,0.00821944
,26,MAZAPIL,4,PT,0.249007374
,48,TLALTENANGO,4,PT,0.023777357
,16,GENERAL PÁNFILO NATERA,4,PT,0.025228946
,14,GRAL.  FRANCISCO R.,4,PT,0.123648413
,34,NOCHISTLÁN  DE MEJÍA,4,PT,0.151365174
,5,CALERA,4,PT,0.023128463
,49,VALPARAISO,4,PT,0.022594142
,55,VILLANUEVA,4,PT,0.00880784
,51,VILLA DE COS,4,PT,0.103090295
,36,OJOCALIENTE,4,PT,0.229757431
,24,LORETO,4,PT,0.15902748
,20,JEREZ,4,PT,0.018579408
,39,RÍO GRANDE,4,PT,0.191293709
,42,SOMBRERETE,4,PT,0.01479425
,38,PINOS,4,PT,0.009970603
,56,ZACATECAS,4,PT,0.041672199
,17,GUADALUPE,4,PT,0.072643691
,10,FRESNILLO,4,PT,0.067103803
,43,SUSTICACÁN,5,PVEM,0
,15,EL PLATEADO DE JOAQUÍN AMARO,5,PVEM,0.007207207
,3,ATOLINGA,5,PVEM,0.317813765
,30,MOMAX,5,PVEM,0.00729927
,58,SANTA MARÍA DE LA PAZ,5,PVEM,0.005952381
,41,EL SALVADOR,5,PVEM,0.769579288
,28,MEZQUITAL DEL ORO,5,PVEM,0.006176652
,2,APULCO,5,PVEM,0
,11,TRINIDAD GARCÍA DE LA CADENA,5,PVEM,0.318343195
,18,HUANUSCO,5,PVEM,0.00990566
,27,MELCHOR  OCAMPO,5,PVEM,0.288797062
,33,MOYAHUA DE ESTRADA,5,PVEM,0.009016745
,21,JIMÉNEZ DEL TEÚL,5,PVEM,0.020981956
,4,BENITO JUAREZ,5,PVEM,0.418690819
,47,TEÚL DE GONZÁLEZ,5,PVEM,0
,13,GENERAL ENRIQUE ESTRADA,5,PVEM,0.170488534
,46,TEPETONGO,5,PVEM,0.279655808
,1,APOZOL,5,PVEM,0.006129329
,31,MONTE ESCOBEDO,5,PVEM,0.041192823
,12,GENARO CODINA,5,PVEM,0.060106641
,6,CAÑITAS DE FELIPE PESCADOR,5,PVEM,0.388154897
,45,TEPECHITLÁN,5,PVEM,0.01038961
,9,CHALCHIHUITES,5,PVEM,0.006908463
,50,VETAGRANDE,5,PVEM,0.015461997
,23,JUCHIPILA,5,PVEM,0.004860064
,53,VILLA GONZÁLEZ ORTEGA,5,PVEM,0.02361179
,25,LUIS MOYA,5,PVEM,0.306645057
,32,MORELOS,5,PVEM,0.202807128
,8,CUAUHTÉMOC,5,PVEM,0.347328842
,7,CONCEPCIÓN DEL ORO,5,PVEM,0.022324159
,44,TABASCO,5,PVEM,0
,35,NORIA DE ÁNGELES,5,PVEM,0.009683667
,37,PÁNUCO,5,PVEM,0.01793722
,52,VILLA GARCÍA,5,PVEM,0.007435369
,57,TRANCOSO,5,PVEM,0.003868258
,29,MIGUEL AUZA,5,PVEM,0.002607845
,54,VILLA HIDALGO,5,PVEM,0.001595236
,22,JUAN ALDAMA,5,PVEM,0.002641031
,19,JALPA,5,PVEM,0.014054265
,40,SAÍN ALTO,5,PVEM,0.263595527
,26,MAZAPIL,5,PVEM,0.010304405
,48,TLALTENANGO,5,PVEM,0.017112492
,16,GENERAL PÁNFILO NATERA,5,PVEM,0.012030885
,14,GRAL.  FRANCISCO R.,5,PVEM,0.003749564
,34,NOCHISTLÁN  DE MEJÍA,5,PVEM,0.023344057
,5,CALERA,5,PVEM,0.034789331
,49,VALPARAISO,5,PVEM,0.026842613
,55,VILLANUEVA,5,PVEM,0.006574867
,51,VILLA DE COS,5,PVEM,0.006760019
,36,OJOCALIENTE,5,PVEM,0.033367498
,24,LORETO,5,PVEM,0.005313439
,20,JEREZ,5,PVEM,0.016123282
,39,RÍO GRANDE,5,PVEM,0.022574789
,42,SOMBRERETE,5,PVEM,0.017836769
,38,PINOS,5,PVEM,0.008546231
,56,ZACATECAS,5,PVEM,0.053737387
,17,GUADALUPE,5,PVEM,0.029412182
,10,FRESNILLO,5,PVEM,0.017364963
,43,SUSTICACÁN,6,MC,0
,15,EL PLATEADO DE JOAQUÍN AMARO,6,MC,0
,3,ATOLINGA,6,MC,0
,30,MOMAX,6,MC,0
,58,SANTA MARÍA DE LA PAZ,6,MC,0
,41,EL SALVADOR,6,MC,0
,28,MEZQUITAL DEL ORO,6,MC,0
,2,APULCO,6,MC,0
,11,TRINIDAD GARCÍA DE LA CADENA,6,MC,0
,18,HUANUSCO,6,MC,0
,27,MELCHOR  OCAMPO,6,MC,0
,33,MOYAHUA DE ESTRADA,6,MC,0
,21,JIMÉNEZ DEL TEÚL,6,MC,0
,4,BENITO JUAREZ,6,MC,0
,47,TEÚL DE GONZÁLEZ,6,MC,0
,13,GENERAL ENRIQUE ESTRADA,6,MC,0
,46,TEPETONGO,6,MC,0
,1,APOZOL,6,MC,0
,31,MONTE ESCOBEDO,6,MC,0
,12,GENARO CODINA,6,MC,0
,6,CAÑITAS DE FELIPE PESCADOR,6,MC,0
,45,TEPECHITLÁN,6,MC,0
,9,CHALCHIHUITES,6,MC,0
,50,VETAGRANDE,6,MC,0
,23,JUCHIPILA,6,MC,0
,53,VILLA GONZÁLEZ ORTEGA,6,MC,0
,25,LUIS MOYA,6,MC,0
,32,MORELOS,6,MC,0
,8,CUAUHTÉMOC,6,MC,0
,7,CONCEPCIÓN DEL ORO,6,MC,0
,44,TABASCO,6,MC,0
,35,NORIA DE ÁNGELES,6,MC,0
,37,PÁNUCO,6,MC,0
,52,VILLA GARCÍA,6,MC,0
,57,TRANCOSO,6,MC,0
,29,MIGUEL AUZA,6,MC,0
,54,VILLA HIDALGO,6,MC,0
,22,JUAN ALDAMA,6,MC,0
,19,JALPA,6,MC,0
,40,SAÍN ALTO,6,MC,0
,26,MAZAPIL,6,MC,0
,48,TLALTENANGO,6,MC,0
,16,GENERAL PÁNFILO NATERA,6,MC,0
,14,GRAL.  FRANCISCO R.,6,MC,0
,34,NOCHISTLÁN  DE MEJÍA,6,MC,0
,5,CALERA,6,MC,0
,49,VALPARAISO,6,MC,0
,55,VILLANUEVA,6,MC,0
,51,VILLA DE COS,6,MC,0
,36,OJOCALIENTE,6,MC,0
,24,LORETO,6,MC,0
,20,JEREZ,6,MC,0
,39,RÍO GRANDE,6,MC,0
,42,SOMBRERETE,6,MC,0
,38,PINOS,6,MC,0
,56,ZACATECAS,6,MC,0
,17,GUADALUPE,6,MC,0
,10,FRESNILLO,6,MC,0
,43,SUSTICACÁN,7,MORENA,0.214606742
,15,EL PLATEADO DE JOAQUÍN AMARO,7,MORENA,0.325225225
,3,ATOLINGA,7,MORENA,0.068825911
,30,MOMAX,7,MORENA,0.090909091
,58,SANTA MARÍA DE LA PAZ,7,MORENA,0.147486772
,41,EL SALVADOR,7,MORENA,0.087378641
,28,MEZQUITAL DEL ORO,7,MORENA,0.476837554
,2,APULCO,7,MORENA,0
,11,TRINIDAD GARCÍA DE LA CADENA,7,MORENA,0.314201183
,18,HUANUSCO,7,MORENA,0.443867925
,27,MELCHOR  OCAMPO,7,MORENA,0.007346189
,33,MOYAHUA DE ESTRADA,7,MORENA,0.499355947
,21,JIMÉNEZ DEL TEÚL,7,MORENA,0.427612253
,4,BENITO JUAREZ,7,MORENA,0.062577192
,47,TEÚL DE GONZÁLEZ,7,MORENA,0.065812262
,13,GENERAL ENRIQUE ESTRADA,7,MORENA,0.128946494
,46,TEPETONGO,7,MORENA,0.223724647
,1,APOZOL,7,MORENA,0.473797119
,31,MONTE ESCOBEDO,7,MORENA,0.231993935
,12,GENARO CODINA,7,MORENA,0.055259331
,6,CAÑITAS DE FELIPE PESCADOR,7,MORENA,0.062186788
,45,TEPECHITLÁN,7,MORENA,0.412770563
,9,CHALCHIHUITES,7,MORENA,0.405872193
,50,VETAGRANDE,7,MORENA,0.07842772
,23,JUCHIPILA,7,MORENA,0.469247528
,53,VILLA GONZÁLEZ ORTEGA,7,MORENA,0.168213646
,25,LUIS MOYA,7,MORENA,0.285089141
,32,MORELOS,7,MORENA,0.148872418
,8,CUAUHTÉMOC,7,MORENA,0.144916184
,7,CONCEPCIÓN DEL ORO,7,MORENA,0.059633028
,44,TABASCO,7,MORENA,0.451546954
,35,NORIA DE ÁNGELES,7,MORENA,0.11684958
,37,PÁNUCO,7,MORENA,0.098654709
,52,VILLA GARCÍA,7,MORENA,0.187371311
,57,TRANCOSO,7,MORENA,0.295534925
,29,MIGUEL AUZA,7,MORENA,0.307399761
,54,VILLA HIDALGO,7,MORENA,0.145166436
,22,JUAN ALDAMA,7,MORENA,0.213500951
,19,JALPA,7,MORENA,0.367070076
,40,SAÍN ALTO,7,MORENA,0.400172035
,26,MAZAPIL,7,MORENA,0.040366799
,48,TLALTENANGO,7,MORENA,0.297216968
,16,GENERAL PÁNFILO NATERA,7,MORENA,0.164930867
,14,GRAL.  FRANCISCO R.,7,MORENA,0.418207185
,34,NOCHISTLÁN  DE MEJÍA,7,MORENA,0.184525283
,5,CALERA,7,MORENA,0.182643989
,49,VALPARAISO,7,MORENA,0.36678468
,55,VILLANUEVA,7,MORENA,0.493239052
,51,VILLA DE COS,7,MORENA,0.249939643
,36,OJOCALIENTE,7,MORENA,0.091732149
,24,LORETO,7,MORENA,0.266745384
,20,JEREZ,7,MORENA,0.345006536
,39,RÍO GRANDE,7,MORENA,0.26150446
